question_id,respondent_id,timestamp,year,intent_id,intent,language,text
Q002316,27,2026-02-25 13:31:04.062,2,18,Tooling / Environment Setup,English,How do I resolve dependency conflicts when installing Python packages?
Q002317,27,2026-02-25 13:31:04.062,2,18,Tooling / Environment Setup,Mixed,"Bhai, VS Code e debugger properly configure korte hole ki korte hobe?"
Q002318,27,2026-02-25 13:31:04.062,2,18,Tooling / Environment Setup,Mixed,Docker container e external ports expose kora best practice ki?
Q002319,27,2026-02-25 13:31:04.062,2,18,Tooling / Environment Setup,Bangla,একটি নতুন প্রোগ্রামিং এনভায়রনমেন্ট কীভাবে দ্রুত এবং সঠিকভাবে সেটআপ করা যায়?
Q002320,27,2026-02-25 13:31:04.062,2,19,Career / Internship / Interview Prep,English,What skills should I focus on to land a software development internship?
Q002321,27,2026-02-25 13:31:04.062,2,19,Career / Internship / Interview Prep,English,How do I effectively prepare for behavioral and technical rounds in interviews?
Q002322,27,2026-02-25 13:31:04.062,2,19,Career / Internship / Interview Prep,Mixed,"Bhai, internship er jonno resume korte hole kon projects highlight kora uchit?"
Q002323,27,2026-02-25 13:31:04.062,2,19,Career / Internship / Interview Prep,Mixed,DS & Algorithms er kon topics priority ditei hobe first?
Q002324,27,2026-02-25 13:31:04.062,2,19,Career / Internship / Interview Prep,Bangla,ইন্টার্নশিপের জন্য প্রয়োজনীয় দক্ষতা এবং প্রস্তুতি কীভাবে নির্ধারণ করা যায়?
Q002325,27,2026-02-25 13:31:04.062,2,20,Exam / Assignment / Course Admin,English,How many marks are allocated for the practical portion of this course?
Q002326,27,2026-02-25 13:31:04.062,2,20,Exam / Assignment / Course Admin,English,What is the grading criteria for the final project?
Q002327,27,2026-02-25 13:31:04.062,2,20,Exam / Assignment / Course Admin,Mixed,"Bhai, course e attendance requirement koto? low hole ki effect hobe grade e?"
Q002328,27,2026-02-25 13:31:04.062,2,20,Exam / Assignment / Course Admin,Mixed,Lab report format e ki diagrams include kora mandatory?
Q002329,27,2026-02-25 13:31:04.062,2,20,Exam / Assignment / Course Admin,Bangla,কোন বিষয়গুলো পরীক্ষার জন্য সবচেয়ে গুরুত্বপূর্ণ এবং কোনগুলো কম গুরুত্বপূর্ণ?
Q002330,28,2026-02-25 13:40:51.355,2,1,Debugging / Error Fixing,English,My loop is running infinitely; can you find the logical error in this code?
Q002331,28,2026-02-25 13:40:51.355,2,1,Debugging / Error Fixing,English,Why am I getting a 'vector subscript out of range' error in my C++ program?
Q002332,28,2026-02-25 13:40:51.355,2,1,Debugging / Error Fixing,Mixed,Why is this code showing a compilation error? Ektu solve kore dao.
Q002333,28,2026-02-25 13:40:51.355,2,1,Debugging / Error Fixing,Mixed,I am getting an 'ArrayIndexOutOfBoundsException' here. Eta kivabe fix korbo?
Q002334,28,2026-02-25 13:40:51.355,2,1,Debugging / Error Fixing,Bangla,এই কোডটিতে লজিক্যাল এরর কোথায় এবং আমি এটি কীভাবে সমাধান করতে পারি?
Q002335,28,2026-02-25 13:40:51.355,2,2,How-to Implementation,English,How can I implement a stack using two queues in C++?
Q002336,28,2026-02-25 13:40:51.355,2,2,How-to Implementation,English,What is the best way to implement a Login screen in Flutter?
Q002337,28,2026-02-25 13:40:51.355,2,2,How-to Implementation,Mixed,Java te inheritance use kore kivabe ekta simple program likhbo?
Q002338,28,2026-02-25 13:40:51.355,2,2,How-to Implementation,Mixed,Bubble sort algorithm ta code e kivabe implement kora jay?
Q002339,28,2026-02-25 13:40:51.355,2,2,How-to Implementation,Bangla,আমি আমার প্রোজেক্টে ডাটাবেস কানেকশন কীভাবে ইমপ্লিমেন্ট করব?
Q002340,28,2026-02-25 13:40:51.355,2,3,Concept Explanation / Clarification,English,What is the difference between a process and a thread in an operating system?
Q002341,28,2026-02-25 13:40:51.355,2,3,Concept Explanation / Clarification,English,Can you explain how the 'this' keyword works in Java with an example?
Q002342,28,2026-02-25 13:40:51.355,2,3,Concept Explanation / Clarification,Mixed,C++ e 'Virtual Function' er main kaj ki? Ektu sohoj vashay bolo.
Q002343,28,2026-02-25 13:40:51.355,2,3,Concept Explanation / Clarification,Mixed,OOP concepts e 'Encapsulation' keno dorkar? Short e explain koro.
Q002344,28,2026-02-25 13:40:51.355,2,3,Concept Explanation / Clarification,Bangla,টাইম কমপ্লেক্সিটি (Time Complexity) বলতে কী বোঝায় এবং এটি কেন গুরুত্বপূর্ণ?
Q002345,28,2026-02-25 13:40:51.355,2,4,Algorithm Choice / Strategy,English,When should I choose Quick Sort over Merge Sort for sorting an array?
Q002346,28,2026-02-25 13:40:51.355,2,4,Algorithm Choice / Strategy,English,Is Dijkstra’s algorithm or Bellman-Ford better for finding the shortest path in this graph?
Q002347,28,2026-02-25 13:40:51.355,2,4,Algorithm Choice / Strategy,Mixed,Eikhane Greedy approach naki Dynamic Programming use korbo? Konta optimize hobe?
Q002348,28,2026-02-25 13:40:51.355,2,4,Algorithm Choice / Strategy,Mixed,Binary search use korar age array ta ki sorted thakte hobe? Best approach ki?
Q002349,28,2026-02-25 13:40:51.355,2,4,Algorithm Choice / Strategy,Bangla,এই নির্দিষ্ট সমস্যাটির জন্য কোন ডাটা স্ট্রাকচার ব্যবহার করা সবচেয়ে সাশ্রয়ী হবে?
Q002350,28,2026-02-25 13:40:51.355,2,5,Data Structures,English,What are the advantages of using a Linked List over an Array for dynamic data?
Q002351,28,2026-02-25 13:40:51.355,2,5,Data Structures,English,When is a Binary Search Tree more efficient than a linear search?
Q002352,28,2026-02-25 13:40:51.355,2,5,Data Structures,Mixed,Stack e 'LIFO' mane ki? Ekti simple example diye bujhaye daw.
Q002353,28,2026-02-25 13:40:51.355,2,5,Data Structures,Mixed,Queue data structure ta Real-life e kothay use kora hoy?
Q002354,28,2026-02-25 13:40:51.355,2,5,Data Structures,Bangla,গ্রাফ এবং ট্রি এর মধ্যে প্রধান পার্থক্যগুলো কী কী?
Q002355,28,2026-02-25 13:40:51.355,2,6,Time & Space Complexity,English,What is the time complexity of a recursive Fibonacci function?
Q002356,28,2026-02-25 13:40:51.355,2,6,Time & Space Complexity,English,How can I reduce the space complexity of this matrix rotation code?
Q002357,28,2026-02-25 13:40:51.355,2,6,Time & Space Complexity,Mixed,Ei code e double loop use korle complexity 'O(n^2)' hobe?
Q002358,28,2026-02-25 13:40:51.355,2,6,Time & Space Complexity,Mixed,"Memory limit exceed korche, space complexity kivabe komano jay?"
Q002359,28,2026-02-25 13:40:51.355,2,6,Time & Space Complexity,Bangla,লিনিয়ার সার্চ এবং বাইনারি সার্চ এর টাইম কমপ্লেক্সিটির মধ্যে পার্থক্য কী?
Q002360,28,2026-02-25 13:40:51.355,2,7,Programming Language Syntax / Features,English,What is the purpose of the final keyword in Java?
Q002361,28,2026-02-25 13:40:51.355,2,7,Programming Language Syntax / Features,English,How do I use a range-based for loop in C++?
Q002362,28,2026-02-25 13:40:51.355,2,7,Programming Language Syntax / Features,Mixed,C++ e using namespace std; use na korle ki problem hoy?
Q002363,28,2026-02-25 13:40:51.355,2,7,Programming Language Syntax / Features,Mixed,Java te ArrayList r simple array er moddhe difference ki?
Q002364,28,2026-02-25 13:40:51.355,2,7,Programming Language Syntax / Features,Bangla,জাভাতে ইন্টারফেস (Interface) এবং অ্যাবস্ট্রাক্ট ক্লাস (Abstract Class) এর মধ্যে পার্থক্য কী?
Q002365,28,2026-02-25 13:40:51.355,2,8,Object-Oriented Programming (OOP),English,What is the difference between Method Overloading and Method Overriding in Java?
Q002366,28,2026-02-25 13:40:51.355,2,8,Object-Oriented Programming (OOP),English,How does Encapsulation help in protecting data within a class?
Q002367,28,2026-02-25 13:40:51.355,2,8,Object-Oriented Programming (OOP),Mixed,C++ e 'Multiple Inheritance' ki? Ekta example diye bujhaye daw.
Q002368,28,2026-02-25 13:40:51.355,2,8,Object-Oriented Programming (OOP),Mixed,OOP e 'Polymorphism' use korar main advantage ki?
Q002369,28,2026-02-25 13:40:51.355,2,8,Object-Oriented Programming (OOP),Bangla,কনস্ট্রাক্টর (Constructor) কী এবং এটি একটি ক্লাসে কেন ব্যবহার করা হয়?
Q002370,28,2026-02-25 13:40:51.355,2,9,Database / SQL,English,What is the difference between a Primary Key and a Unique Key in SQL?
Q002371,28,2026-02-25 13:40:51.355,2,9,Database / SQL,English,How do I write a query to find the second highest salary from an Employee table?
Q002372,28,2026-02-25 13:40:51.355,2,9,Database / SQL,Mixed,Database e 'Indexing' keno kora hoy? Eta ki query fast kore?
Q002373,28,2026-02-25 13:40:51.355,2,9,Database / SQL,Mixed,SQL e 'Group By' r 'Order By' er moddhe main difference ki?
Q002374,28,2026-02-25 13:40:51.355,2,9,Database / SQL,Bangla,ডাটাবেস নরমালাইজেশন (Normalization) কেন করা হয় এবং এর সুবিধা কী?
Q002375,28,2026-02-25 13:40:51.355,2,10,Operating Systems (OS),English,What is a Deadlock and what are the four necessary conditions for it to occur?
Q002376,28,2026-02-25 13:40:51.355,2,10,Operating Systems (OS),English,How does the Round Robin scheduling algorithm work in a time-sharing system?
Q002377,28,2026-02-25 13:40:51.355,2,10,Operating Systems (OS),Mixed,Virtual Memory ki? Eta kivabe physical RAM er shortage solve kore?
Q002378,28,2026-02-25 13:40:51.355,2,10,Operating Systems (OS),Mixed,OS e 'Paging' r 'Segmentation' er moddhe main difference ki?
Q002379,28,2026-02-25 13:40:51.355,2,10,Operating Systems (OS),Bangla,অপারেটিং সিস্টেমে 'কনটেক্সট সুইচিং' (Context Switching) বলতে কী বোঝায়?
Q002380,28,2026-02-25 13:40:51.355,2,11,Computer Networks,English,How does the Three-Way Handshake work in the TCP protocol?
Q002381,28,2026-02-25 13:40:51.355,2,11,Computer Networks,English,What is the difference between an IPv4 and an IPv6 address?
Q002382,28,2026-02-25 13:40:51.355,2,11,Computer Networks,Mixed,DNS server er main kaj ki? Domain name kivabe IP te convert hoy?
Q002383,28,2026-02-25 13:40:51.355,2,11,Computer Networks,Mixed,HTTP r HTTPS er moddhe main difference ki? Keno HTTPS beshi secure?
Q002384,28,2026-02-25 13:40:51.355,2,11,Computer Networks,Bangla,ওএসআই মডেল (OSI Model) এর সাতটি লেয়ার কী কী এবং তাদের কাজ কী?
Q002385,28,2026-02-25 13:40:51.355,2,12,Web Development,English,What is the difference between client-side rendering and server-side rendering?
Q002386,28,2026-02-25 13:40:51.355,2,12,Web Development,English,How can I securely store user passwords in a backend database?
Q002387,28,2026-02-25 13:40:51.355,2,12,Web Development,Mixed,Frontend theke Backend e 'POST' request pathanor process ta ki?
Q002388,28,2026-02-25 13:40:51.355,2,12,Web Development,Mixed,Web application e 'JWT Authentication' kivabe kaj kore? Ektu bolen.
Q002389,28,2026-02-25 13:40:51.355,2,12,Web Development,Bangla,রেসপনসিভ ওয়েব ডিজাইন (Responsive Web Design) করার জন্য মিডিয়া কোয়েরি কীভাবে ব্যবহার করব?
Q002390,28,2026-02-25 13:40:51.355,2,13,Software Engineering / SDLC,English,What are the main differences between the Waterfall model and Agile methodology?
Q002391,28,2026-02-25 13:40:51.355,2,13,Software Engineering / SDLC,English,How do I resolve a merge conflict in Git when working in a team?
Q002392,28,2026-02-25 13:40:51.355,2,13,Software Engineering / SDLC,Mixed,Software testing e 'Black Box' r 'White Box' testing er moddhe difference ki?
Q002393,28,2026-02-25 13:40:51.355,2,13,Software Engineering / SDLC,Mixed,SDLC er 'Requirement Analysis' phase ta keno eto important?
Q002394,28,2026-02-25 13:40:51.355,2,13,Software Engineering / SDLC,Bangla,ক্লিন কোড (Clean Code) প্র্যাকটিস করার জন্য আমাকে কোন নিয়মগুলো মেনে চলতে হবে?
Q002395,28,2026-02-25 13:40:51.355,2,14,Machine Learning / AI,English,How do I evaluate a classification model using a Confusion Matrix?
Q002396,28,2026-02-25 13:40:51.355,2,14,Machine Learning / AI,Mixed,Model e 'Gradient Descent' kivabe optimization e help kore?
Q002397,28,2026-02-25 13:40:51.355,2,14,Machine Learning / AI,Bangla,ডিপ লার্নিং (Deep Learning) এবং মেশিন লার্নিং এর মধ্যে মূল পার্থক্য কী?
Q002398,28,2026-02-25 13:40:51.355,2,15,Cybersecurity,English,What is a Man-in-the-Middle (MITM) attack and how can it be prevented?
Q002399,28,2026-02-25 13:40:51.355,2,15,Cybersecurity,English,What is the difference between symmetric and asymmetric encryption?
Q002400,28,2026-02-25 13:40:51.355,2,15,Cybersecurity,Mixed,Cross-Site Scripting (XSS) attack theke website kivabe secure rakhbo?
Q002401,28,2026-02-25 13:40:51.355,2,15,Cybersecurity,Mixed,Multi-factor Authentication (MFA) keno eto important security er jonno?
Q002402,28,2026-02-25 13:40:51.355,2,15,Cybersecurity,Bangla,সাইবার সিকিউরিটিতে 'ফিশিং অ্যাটাক' (Phishing Attack) থেকে বাঁচার উপায় কী?
